empresa_id,fecha_fundacion,cnae,cp,base_revenue,cagr_10y_pct
11357324,2017-06-03,0111,44493,854409,5.78
1335144,1993-12-13,2110,29816,276896,7.54
13844297,2000-12-09,2599,39931,181419,-0.12
5001882,2016-12-11,7320,15671,667673,4.55
12965010,2007-09-27,4520,03401,590701,13.4
9619062,2021-07-14,7810,19976,895794,10.04
741453,2006-11-25,7311,43017,258208,-4.13
5001883,2005-03-06,8430,16457,794857,-3.36
5481545,2009-09-24,4799,21345,170837,-1.8
11723701,1993-08-09,8610,20619,466844,-0.49
5001884,2005-05-23,4910,32758,137030,-0.77
15625599,2014-10-31,5819,37911,205013,-2.56
13223501,2004-05-21,9525,44837,711173,-3.26
9300763,2006-08-02,4211,11944,404902,-3.89
9404026,2009-12-22,8690,43536,652444,3.26
7841275,2016-02-12,7729,03687,785133,-4.05
4586809,2008-09-06,2599,37597,409450,8.3
10119890,2012-06-23,5621,11388,188970,5.63
5001885,2016-07-12,4741,15911,532967,-3.08
9604677,2007-07-20,2910,23278,361042,-0.2
4944069,1979-05-15,2611,12672,853122,9.32
10190404,1999-08-27,4619,11958,208468,-0.3
5001886,2013-11-07,4724,05808,992952,7.41
5001887,2009-07-24,4646,44189,520210,5.36
11685052,,2229,44569,467564,10.11
4841926,2002-07-07,7732,46733,965324,0.77
9461118,2019-11-28,2351,21554,832455,5.4
5001888,2017-06-10,8129,34009,874907,-1.23
8842698,2013-08-27,6201,26130,947471,10.49
5001889,2020-03-04,9512,28150,543134,-0.38
9068258,2022-02-19,4711,01023,249813,10.27
12449358,1996-02-28,4673,25693,277157,14.2
5251706,2015-12-03,8510,35279,193183,14.74
9135875,1990-11-02,4221,42305,348955,10.9
7419219,2023-10-18,8430,14213,977416,13.21
16136127,2012-09-18,1411,52198,291958,4.1
14823274,2017-06-13,4520,01892,617618,8.03
4549651,2008-09-22,6190,28507,786458,7.3
5414490,1986-11-28,8423,34816,388286,-4.57
15222124,2011-05-20,9521,02977,938728,4.18
16120849,1998-03-27,4791,23306,864887,2.45
5001890,2024-01-18,1920,05283,839939,10.84
5001891,2007-12-26,2740,47978,350607,-1.62
11172552,1996-10-13,9001,16387,73989,8.07
8248887,2016-07-04,2016,12519,119243,9.06
13507355,2003-05-07,8891,45992,647283,10.76
5001892,2005-05-07,7990,44201,783820,14.58
14794572,2003-10-19,8891,33001,640780,3.42
5001893,2008-10-10,4791,11913,835328,-4.93
9206444,2019-12-12,7490,36275,893167,9.17
5209209,1986-01-25,9529,29378,674657,8.85
10034584,2001-08-14,5911,47625,669493,11.08
5001894,2013-02-24,8559,11568,866607,-3.27
10395045,2021-10-29,1411,06624,668841,0.55
14306933,1999-09-29,7022,16741,749922,8.35
5001895,2003-11-04,2511,35485,631877,-0.57
5654720,2020-11-12,8230,25730,902480,14.94
9044502,2006-12-06,5630,49707,871689,-4.96
10662414,2016-01-15,8560,24997,976549,3.16
8006207,2021-07-17,5229,20774,687876,12.4
6022605,2016-06-29,9411,42100,345073,12.94
11702494,2014-07-27,8690,08335,585213,7.44
11692027,2024-04-20,4291,01394,176724,6.66
13127260,2018-11-17,7211,34518,408362,-3.93
10327676,2017-04-12,3011,43474,332608,13.18
15552119,2017-06-01,5829,04602,228313,-0.11
16509420,1967-11-16,9311,50669,822274,13.85
13263113,2017-06-30,6611,12485,961833,-0.24
9201133,2003-11-23,8891,09530,630757,8.64
12786082,2020-11-24,2229,10416,708177,-2.65
5001896,2009-08-08,5621,06164,165801,-1.81
5202453,2013-10-18,4211,37969,716771,3.83
5001897,2016-02-05,4791,38518,237737,7.61
5001898,2000-07-03,2110,37680,625575,5.12
5001899,1988-04-27,6619,32976,401107,3.44
12083861,2009-11-05,4321,45331,97094,-3.21
5001900,1982-08-20,9003,44459,549802,-2.72
8769737,2008-02-08,6820,25567,62031,-4.92
8568780,2013-05-01,6810,51580,843907,4.41
7091964,2021-05-20,4759,29493,327076,4.47
4404678,2006-01-01,7732,43864,192880,-0.25
5331961,2014-08-22,5819,47064,431854,-3.94
6508125,2022-09-14,6832,06743,928527,7.72
5001901,1995-02-14,6411,48119,656662,1.11
8396234,1994-01-19,8413,21312,155713,-1.57
5460247,2013-07-25,8520,14896,69920,-4.37
10126110,1997-07-02,2825,09031,403913,5.88
13728571,1996-07-14,1083,13912,119797,-3.1
14726659,2018-03-29,1107,01023,844733,-4.23
11856875,1989-01-31,6611,43167,549715,8.06
16003071,2013-07-13,4931,34016,926271,-1.27
10510683,1979-07-10,7990,45896,739989,4.73
5063928,2001-09-16,2351,07311,87907,4.99
5001902,2018-02-19,0111,01912,416719,10.08
15838459,2025-09-19,6110,31428,178626,-0.9
5001903,2002-06-19,2910,10942,572318,-4.26
2334132,2006-10-25,5911,29756,766615,10.58
5001904,2017-11-14,3299,36245,161204,1.48
9376957,2012-01-15,1011,36031,692598,-3.52
8502658,2011-04-15,2016,12975,113918,-3.34
12764994,2016-05-10,6520,32716,125439,11.68
4951536,2011-11-12,4612,24979,882505,-4.4
9472743,2019-08-20,6832,19681,838476,-1.66
6501219,2007-08-20,8211,51952,946621,3.06
5962409,2016-01-08,9603,27637,649128,9.38
16281617,2016-09-15,9602,32571,870789,14.62
5001905,2014-06-10,2042,15761,428328,14.78
7723798,2014-10-18,4639,11093,427632,-2.49
5001906,2020-09-18,6411,39002,912065,-3.89
5001907,2020-11-03,7712,12129,625869,-3.52
6664677,,8412,23639,316742,11.59
14998718,1987-08-29,2511,09493,393981,0.95
5001908,1998-06-08,8020,15807,718775,14.66
13667816,2011-08-29,6311,47807,573835,2.48
5001909,2018-09-15,8532,20011,556252,6.56
8491703,2023-12-04,9700,31702,856973,10.9
5001910,2016-10-19,4649,44074,766891,11.13
7086933,2007-10-18,2511,13417,567696,14.38
9765279,2004-04-21,8559,28873,131979,0.11
15227666,2018-07-05,9601,39425,668265,-4.2
9620571,2014-06-30,7711,42096,397047,-1.64
11611384,2023-12-28,4399,41245,237366,11.17
5001911,2025-09-19,8129,46348,927687,12.56
11514823,1994-08-15,4751,49317,820265,0.28
4420458,2000-07-16,6832,26738,419885,10.79
6456787,2014-01-18,4329,09425,955273,12.82
4978750,2020-05-04,2229,42882,999155,1.87
5001912,2023-03-25,7010,04060,943989,3.17
5001913,1992-02-14,4221,52530,521514,7.19
12368735,2017-08-16,6612,06202,704203,-4.66
5001914,2020-04-03,8520,06422,835477,8.7
5001915,2022-08-29,8891,13357,675195,13.16
5001916,,2630,12519,938431,11.27
5001917,2012-08-20,6411,37496,947329,8.49
11189472,2018-11-03,2511,01566,586710,-3.97
5001918,2000-07-25,1411,30038,227755,-1.65
16608729,2019-07-20,9525,15352,959200,6.24
5001919,2011-10-27,4211,23938,996290,2.74
6778531,2019-10-09,1083,17157,118690,14.82
5038495,2012-11-24,1721,13609,598010,7.55
15353696,2008-11-28,2014,27344,327749,11.91
6013296,2012-02-15,9522,39662,668511,5.69
4953322,2020-09-25,1310,31503,588750,12.57
16231324,2011-03-17,5320,45236,687407,10.41
5001920,1999-10-27,5210,17801,912868,7.76
11043655,2006-09-23,4391,19117,251464,4.73
14542324,2006-05-07,4329,34511,658548,2.08
6472584,2016-09-01,5814,50939,904641,7.91
13928255,1995-06-13,6492,51354,475379,-4.98
11031882,2019-12-06,2630,52637,882590,11.74
10751853,2021-06-21,7711,14468,269708,-3.5
14210704,1968-06-04,7111,45722,880011,-2.7
12991839,2014-05-07,7810,08068,246604,5.8
10504856,2016-09-25,6810,49433,193370,12.63
4760791,2006-08-22,6190,28755,668831,14.26
8500153,2020-05-01,3092,42241,259899,-0.68
5001921,2002-01-23,8623,45444,281971,7.48
11625133,1988-12-24,3320,01212,621761,8.1
6624121,2006-12-07,6832,32219,665489,3.81
6886960,2018-05-18,5829,44656,195433,1.47
5689384,2014-06-06,2825,36118,820801,9.23
5001922,2021-02-23,1411,37940,565947,0.06
5001923,2021-04-02,2599,31510,942121,-4.03
6406820,1993-07-24,4619,37362,282307,11.52
14701104,2022-05-14,5621,10484,965743,0.66
5739010,2009-06-26,9525,01557,344248,8.92
10696383,2015-07-05,9521,09441,135551,5.63
8615349,2017-06-23,8622,26238,303885,-1.14
5148112,2010-09-07,6209,25794,752110,10.5
5001924,2018-04-13,6311,34857,429484,9.08
15547501,2015-08-29,8510,23398,151991,7.8
5001925,2006-07-15,2790,43743,823857,2.41
11483018,2011-01-21,7120,35404,241967,13.86
6837274,2006-06-19,9522,23244,770772,13.25
4997474,2000-12-10,8610,50705,305734,14.51
5604957,2014-01-07,6411,32014,684488,-1.7
15261745,2010-06-18,7740,41106,246316,6.89
11646962,2009-05-30,8899,28531,401822,13.8
12609042,2020-07-07,4941,42604,617253,5.23
5039225,2006-04-01,8423,30365,992602,2.47
13725714,2020-12-08,7010,02101,536298,13.87
5001926,2020-10-09,9319,13403,971148,8.98
10849275,2017-04-28,4211,05943,106271,5.37
10208597,2000-12-16,8010,40732,370080,13.5
5001927,2001-11-22,9602,45964,570002,13.58
3254107,1987-01-15,7022,44704,964803,15.0
15161268,2022-06-09,4221,11959,877291,-2.29
5922519,2025-03-20,5630,17434,179098,-0.75
5001928,2023-04-15,8413,49151,154312,-1.5
5897394,2014-10-22,9420,43515,124459,-4.97
14455799,2022-07-21,4719,01307,229721,8.13
6943881,1988-08-20,6201,50537,269823,13.85
5001929,2013-10-25,8690,31927,566504,-1.61
15336242,2003-10-20,6492,44448,225967,10.3
11438297,2007-10-02,4646,45628,205422,7.08
7947510,2016-06-05,2899,33681,441331,9.83
7341810,1995-09-12,5610,44090,751956,8.23
9312131,2025-09-19,5819,04506,429531,10.23
6723600,2001-01-06,2120,45128,64408,0.7
5001930,2022-04-13,9101,30398,618248,12.93
5001931,2015-06-28,6010,50314,640466,1.36
7585574,2005-05-06,9003,33592,89824,8.93
16046643,1996-07-28,2611,14506,541418,2.98
4844323,1993-10-02,8010,51964,457987,0.06
5001932,2022-05-21,1391,46301,668333,6.63
4874906,2017-10-22,3211,36632,836284,-1.48
10032033,2017-05-22,3211,19446,64320,-3.7
8723311,2017-02-20,8421,09951,278628,11.69
7334991,2003-05-19,1812,02615,686827,-3.39
11431577,1984-02-25,1812,12567,194742,3.05
6455904,2012-09-16,9411,27169,916278,-2.55
5001933,2012-10-25,2110,18688,337230,10.8
5001934,2014-06-15,8610,20694,583527,-1.9
5034466,2002-10-04,5911,17969,879526,6.36
6250780,2021-06-06,7112,08020,258835,7.56
5001935,2020-07-09,4719,16943,74989,3.0
6887704,1984-05-18,9700,44557,393792,-1.66
5001936,2006-08-29,8010,45145,266727,10.95
14613840,2001-05-01,9700,38571,429290,-2.45
5001937,1975-09-04,8129,07872,123614,2.61
11968980,2004-06-14,7111,38140,538052,-2.54
16558211,2017-06-27,5610,45600,154714,0.63
13102245,2015-05-26,2611,12632,467362,5.84
5001938,2000-12-16,8421,34207,326526,-2.17
5001939,2015-01-28,9523,20079,78767,-3.48
9773378,2004-12-21,2599,51342,315368,0.95
10105703,2003-12-12,7739,16244,908818,13.95
13882939,2021-03-30,1083,11691,55485,1.02
7719725,2016-10-03,7111,46821,91718,11.33
2341598,2008-07-31,9700,50089,53681,3.12
5001940,2009-12-03,8710,40062,303638,7.49
14708075,2002-07-23,5320,47254,820802,3.93
9006434,1999-03-08,9001,29587,731171,5.04
5940925,2010-06-07,4639,10066,250583,4.18
2276924,2012-03-12,6492,01241,504684,-1.46
11909452,1993-11-30,2110,36528,377408,4.67
13752468,2015-10-13,8610,34826,833453,-4.56
5913156,2023-01-18,9602,12631,185860,-1.93
5001941,2016-12-27,5610,19584,434197,4.76
10197767,2006-01-09,4391,41651,256200,8.93
10449650,2017-05-22,6411,48172,723557,-0.92
9745096,2020-01-12,4329,44170,808087,0.41
15514338,1995-02-23,4221,45385,446886,11.98
4867675,2017-09-21,7500,31180,240255,11.72
12023598,2016-01-10,2740,32284,107980,13.63
6455611,2021-06-19,7211,14040,861244,8.44
15534281,2010-01-31,5320,35995,308660,14.12
5001942,2017-09-01,8810,08513,324915,0.79
12317782,1981-12-02,5812,28297,858025,3.54
5001943,2021-02-01,4939,38940,69281,6.29
5001944,,2899,48930,791920,-1.99
13276313,2007-07-14,9601,14514,730409,4.75
16546799,2017-07-21,1413,26935,898311,11.68
12705243,2013-02-25,8430,03616,973517,11.23
13419255,2016-07-03,4399,49567,80860,5.21
15061014,2022-04-10,4910,32333,777841,2.79
11376029,1978-02-25,7010,03174,245562,14.19
5001945,2005-09-23,7010,04825,938649,-1.11
12710192,2016-09-19,8129,47313,902088,12.47
11142064,1997-06-13,8121,27268,250557,3.08
13633563,2018-01-24,4711,25936,70865,4.27
9130737,2025-09-19,9512,36606,772509,11.83
5282853,,4617,24980,325703,10.61
5001946,2006-11-18,4910,52561,155036,8.91
13352273,2022-11-27,1413,34129,731923,-3.06
14040182,1992-07-23,3030,39124,250789,4.05
7373929,2003-08-26,0111,33511,104664,10.03
8449298,2016-06-24,7320,52787,961681,1.51
5380769,2008-01-03,2630,40444,890830,10.65
6708566,2016-02-24,6209,19935,300822,11.85
8283182,1971-08-14,8810,35051,612398,11.22
5001947,2008-08-16,8891,40700,915376,8.62
13675030,2015-06-04,7500,16948,852305,8.14
9226142,2015-09-03,2229,02373,170631,13.43
5001948,2010-11-30,2110,21089,911254,7.83
5001949,2005-06-05,1419,26970,887702,10.99
5001950,2019-12-11,2110,49801,910416,-4.76
4701388,2020-10-08,7420,08598,558759,3.17
7557045,2008-07-15,1419,19598,168312,14.8
5558535,1998-10-10,9522,48593,173580,-0.73
7862648,2013-11-09,8551,05322,836028,7.82
15542469,2010-03-24,9003,19658,801535,12.0
13037941,2012-10-25,5811,20966,299456,-0.15
15420815,2018-03-21,5510,30196,132583,-1.84
8075727,2019-07-01,8891,09932,813874,-3.57
5001951,2015-09-14,8552,51171,236787,11.33
6981117,2025-04-29,9602,23921,759219,-3.32
8152810,2004-05-21,4799,48026,610627,5.14
3597148,2019-07-25,2740,35677,777301,-4.42
5001952,2020-06-20,2932,39510,861331,5.9
8750023,2001-08-15,5610,30290,939414,7.84
15412314,2010-01-05,3109,50092,430338,11.15
12618418,2009-04-14,2899,50794,62401,13.74
5001953,2008-02-12,6820,22439,369497,13.38
6263087,2007-01-05,7022,26298,205262,1.32
631092,2015-02-26,1411,52483,145601,13.74
9811246,2014-07-04,6202,22042,180533,9.68
8227420,2007-08-10,5819,51536,997677,13.74
13757966,2011-01-04,6920,04369,580998,-4.64
16600941,1995-03-11,8560,37714,772788,0.32
5001954,2007-10-06,8623,36333,476028,-3.57
5596787,2014-01-22,1310,06573,462759,2.56
11818725,1992-11-03,0125,26481,719625,11.64
10985024,2006-06-14,4321,28995,642880,-4.47
7572593,2025-09-19,4673,21968,739411,11.13
4550783,2003-05-15,5510,38122,459312,0.85
5001955,2013-03-27,8560,11102,817869,-3.38
4362470,2000-10-28,7711,41644,452490,-0.29
6535216,2006-03-12,7729,49338,831944,2.63
6133901,2012-06-30,3011,40187,365055,-1.67
16577460,2000-11-18,6492,36551,201377,11.2
5001956,1998-09-07,6190,08983,396992,-1.9
5001957,2013-02-22,9001,49242,353496,11.82
5001958,1985-04-07,9420,04113,852798,-1.77
16028498,2001-02-28,1011,05144,630955,11.94
15435403,1985-03-16,4649,51342,55274,5.02
10059645,2016-03-07,6611,32188,624365,8.23
15813434,2014-12-02,7820,09053,748242,11.6
5470184,1980-12-28,8220,10969,389361,-2.43
5001959,2004-12-09,8421,31739,317015,-1.99
4507475,2021-04-13,4941,15216,499139,-1.97
12592461,1995-08-09,9411,01737,864674,-3.69
5289321,2017-11-08,5510,49933,364196,13.83
13941607,2020-06-24,7120,32315,849475,-0.72
6313633,2015-10-10,6831,29378,444394,9.49
5001960,2009-09-03,2630,20585,227068,-1.33
16257330,2001-06-24,1721,48075,613887,8.4
3598510,2009-08-13,8421,40025,904368,-3.93
5731338,2014-02-05,6511,35652,208472,7.39
5001961,1998-10-18,7820,48950,138738,14.84
5001962,2019-06-24,8810,49879,500849,-4.14
9597661,2013-10-07,4221,39455,327679,5.24
12070054,2008-08-18,6611,25146,81776,6.76
13959351,2005-07-17,7740,51521,891476,-1.54
14837317,1993-03-05,4673,02221,111501,4.13
6951999,2012-05-25,4617,16512,581591,11.24
15206485,2002-07-03,4619,05965,478600,4.67
5001963,2013-03-17,6499,11115,876144,12.65
5001964,2006-11-15,9311,24540,148519,3.08
5068693,2011-01-23,7740,29059,557014,10.6
9332814,2004-07-18,1310,32133,732703,-2.64
6108382,2008-06-19,9311,49435,987719,13.33
8601033,2007-11-03,4631,22156,785182,11.09
6740116,1995-12-15,9499,26514,765191,0.67
12876581,2016-12-01,7010,30736,604071,3.71
16274798,2016-11-01,9001,13924,370889,-4.99
15050966,2021-03-01,2110,34709,627696,8.44
6805141,1997-07-06,9499,17583,231336,8.92
14560071,2017-05-08,3011,31809,404143,11.76
5001965,1995-03-18,3109,13921,273100,7.05
16366810,1990-11-25,4910,18713,909103,-1.09
12395505,2003-06-24,6311,46752,74655,11.79
5001966,2016-03-11,9521,06870,153490,0.88
5938360,2002-03-04,1011,50615,574036,-2.83
15729257,2019-01-20,7022,07043,583110,8.93
14025987,1990-08-14,4120,04964,245501,11.93
16684976,2010-09-08,5819,22547,240164,0.65
7629332,2011-06-30,9512,20653,106416,5.63
7702271,2009-05-26,7430,02523,499488,-2.34
14448968,2002-11-22,7112,03588,320557,12.36
10279739,2012-03-27,9101,41578,258519,9.09
5442019,2011-04-03,4511,01771,504350,10.2
14766622,1996-02-14,4931,14077,128484,-1.31
9634095,2017-09-02,4751,30313,370115,-0.51
10991003,2002-12-13,4617,01641,787846,-1.52
15153460,2015-03-19,2630,43285,228386,-2.53
16441156,2006-11-03,4939,45645,959203,-2.62
9704750,2025-07-17,4719,52265,144887,10.11
16085507,2000-07-04,9521,48576,887705,-3.21
8297060,2023-08-10,7120,36464,264294,2.24
6826295,2015-10-20,1071,17178,244035,8.4
14495247,1996-01-14,2932,47668,312743,0.11
5001967,1991-08-19,7120,12332,61690,-2.2
9961220,2014-04-17,8551,39260,506068,-2.13
16636023,2001-07-06,6419,26105,75489,10.12
5001968,2005-01-23,9003,01458,479557,14.13
468979,2018-05-13,5210,26035,282160,9.21
11930873,2009-06-14,9329,34221,315180,-3.44
5001969,1994-05-06,5320,04805,365607,-0.15
9297639,2024-09-29,1101,14062,282239,-4.42
15049598,2011-02-10,4646,21612,518563,8.8
15868232,2011-05-12,1721,02226,510365,8.57
8975932,1996-02-23,6511,20239,142376,13.88
7361502,2008-06-14,2511,51859,434213,-3.81
15197783,1999-02-06,5610,09587,203009,13.7
5001970,2003-07-08,7211,24034,382922,9.23
12323320,2015-08-13,9512,29165,444990,7.68
4489265,2007-03-15,8292,46456,153287,7.56
5001971,2018-03-16,7500,31575,345648,-3.66
7651072,1995-02-05,7120,29864,107851,3.67
13116297,2024-01-28,8810,11428,957239,-3.46
5001972,2009-12-11,5210,34127,754052,14.04
5803132,1994-12-13,3092,14176,192262,-0.41
5133785,2006-12-09,4711,17350,903180,0.34
6382903,2024-12-02,8412,41763,518078,4.06
11727124,2005-10-21,3600,14857,65530,-2.85
15744190,1980-11-20,4617,22222,678057,2.13
5701182,2016-10-02,4724,39836,988452,11.86
13870218,2012-05-22,2351,17601,837137,1.62
15371215,2008-05-29,4646,34851,923692,7.81
5803899,2009-11-03,8430,09664,555031,12.09
5001973,,5610,51830,733462,-4.44
15246843,2001-03-18,6311,18924,895278,-3.45
5001974,2010-04-10,1310,48541,621422,2.95
5001975,2018-02-23,4211,01284,645931,3.62
12031433,1996-04-13,9003,48473,200129,14.89
10719583,2009-07-14,8020,33938,685847,0.58
5001976,2006-05-25,3299,09001,107595,-2.41
13502688,2010-07-25,5812,24968,675221,10.98
5001977,1986-02-27,2410,39754,373404,3.42
8762825,1994-07-29,6619,50787,965164,7.64
5282292,2013-03-21,4690,20307,352336,10.52
13562630,2018-01-04,9001,48940,579258,2.23
10794541,1999-10-13,8520,31340,832387,11.54
5001978,2001-02-10,4673,37361,881015,10.85
14725830,2018-09-29,6110,27421,544404,1.22
12853490,2016-07-01,4520,15272,291608,-0.28
8999446,2009-09-24,8230,29413,77343,6.92
1585228,2004-12-03,2016,51975,212904,7.44
14665779,1984-05-19,7111,22670,208818,9.29
9860851,2023-10-11,6810,24783,186601,3.66
16308490,2016-09-18,6499,42430,628806,2.14
11032662,2005-03-16,9529,35360,650226,-2.09
5540702,2018-06-02,5630,36455,764768,-1.77
5001979,2011-10-13,2229,34095,768807,4.18
16741046,2010-06-12,3011,06433,79266,14.18
15104057,2000-11-26,3030,47467,469020,2.9
7611011,2003-11-14,2229,03022,427997,5.83
5001980,2018-12-11,2910,27539,796636,10.35
5001981,2022-03-01,7721,40960,383172,-4.21
11047842,1988-09-11,9609,30848,161994,11.43
5001982,1980-06-28,0125,40615,599513,-0.41
12939565,2006-01-16,8299,23221,271394,4.12
13638896,2006-11-02,7420,32351,861299,3.0
6001842,2020-08-27,3220,20488,665455,0.06
5001983,2005-02-15,5224,42550,600559,-0.85
9869704,2012-01-19,1623,34760,373765,-2.01
8931893,2012-03-09,1920,30265,742340,-2.68
11876256,2014-01-31,7810,42048,670106,6.63
4363473,1986-05-22,4221,42399,266371,4.92
14826376,2013-01-03,2120,14796,259746,11.09
8951793,2000-12-15,7500,49125,693577,13.42
11617100,2013-10-14,7311,48003,58324,14.5
16178680,2011-05-11,8560,30487,905851,14.18
9107741,2021-07-12,7490,23105,379136,3.52
5001984,2018-01-16,9512,01548,509161,4.23
5818078,2011-04-26,1310,48614,763346,8.14
6141439,2023-07-20,2910,04284,641732,9.24
5001985,2018-04-17,1071,39144,357013,0.58
5001986,2014-07-31,0111,52116,130097,-2.35
5001987,2011-03-16,8810,42937,182930,14.34
16676952,2004-11-28,3320,33380,707109,11.02
10109438,1999-12-11,3109,47946,390566,-0.74
15619825,2015-09-04,3011,51906,577810,-0.19
14969357,1986-03-19,5210,27676,533789,1.64
16007765,2010-10-12,8211,48283,426662,-1.91
5001988,2015-09-28,2511,02787,788633,5.08
4572884,2013-10-02,5621,43889,333760,-2.45
8229982,2021-02-12,8730,52504,538607,-4.66
5001989,2003-07-12,4646,24630,504780,4.6
5001990,2014-01-04,2740,46394,88765,-3.98
16003825,2010-07-02,4649,43344,662965,14.65
6901907,1994-09-30,4941,49177,539757,-2.6
16695076,2011-10-12,1413,23909,51088,7.98
6871976,2021-04-28,2932,28689,398985,11.88
14566273,1991-04-22,7911,18884,659422,13.64
10879860,2006-01-29,5920,31506,727562,10.55
6370141,2010-03-16,3211,41393,661132,13.37
12297685,2018-01-08,6311,34173,493134,6.64
5001991,2019-05-30,6910,26874,462071,14.5
11924523,2009-09-25,7420,16814,911686,0.97
13649911,2003-07-12,8730,23936,399607,11.45
9140382,2015-06-25,9412,41358,741265,3.85
5001992,2010-08-24,4520,22515,860325,7.88
16457244,2019-01-17,2932,04234,421827,1.99
8071080,2023-12-23,3320,20860,909576,9.32
5519422,2010-08-07,8412,02195,346757,13.29
5001993,2008-01-19,1419,32769,890015,0.38
5001994,2007-07-02,1411,02677,92645,14.32
4814455,1958-12-30,6411,32185,631865,2.58
10110728,2012-06-14,4931,18502,693654,-4.76
4711516,2018-09-17,5630,26306,644041,-0.18
7780980,2016-06-30,9001,08933,833092,11.09
8191356,2021-07-22,8020,02316,370223,6.51
16310117,2017-12-12,8413,03351,438043,-4.1
5001995,2001-11-09,1920,03193,854469,7.57
11483827,2010-05-30,4741,45227,675818,8.09
6353478,2024-04-07,2014,20116,380139,10.77
5001996,2023-03-17,9101,52524,879235,-2.94
4851362,2008-04-11,8710,43302,936336,-2.52
5001997,2018-11-04,4221,20262,531253,0.17
7546189,2006-06-09,8430,34961,258397,14.46
11292879,2006-05-22,3211,40826,602710,6.1
15592108,2009-07-27,7022,28336,330940,-2.44
11723621,2013-11-15,7711,24380,847759,13.3
5001998,2014-09-09,2790,42239,738501,-0.37
16295682,2011-10-23,4791,12195,613085,8.12
5001999,2009-04-22,5210,41726,267960,9.09
5002000,,2120,18654,116295,-3.77
6969159,1995-09-08,0149,26218,617340,-1.84
5002001,2013-08-12,9329,06549,115807,6.99
4900275,2016-09-04,9522,16406,890214,14.81
9049997,2003-03-29,8621,23554,850541,2.76
5002002,2024-03-19,2599,11662,719411,2.74
5002003,2015-04-30,9603,27554,135264,10.64
12932231,2020-11-07,6832,33012,339230,14.28
7590167,1988-11-06,6411,14895,376779,-4.21
14106845,2016-07-29,6622,06284,138840,13.93
5002004,1998-12-02,9512,01069,345251,10.46
5262283,2001-04-11,8220,31987,350353,6.0
5002005,1985-05-22,7911,05412,696972,9.88
14910127,2016-08-25,6810,26061,752959,9.54
5002006,2022-07-19,4631,43359,294926,6.92
15140515,2024-10-07,8551,01731,674172,-4.6
11170651,2000-12-23,9001,49567,944752,2.75
4743058,2017-08-19,2120,28438,822940,6.29
14422153,1997-02-11,4120,19911,667363,5.48
16745761,2024-01-22,7311,17773,304292,9.18
194248,2019-05-25,7430,48547,557057,2.08
14621096,1993-01-17,8510,16399,963921,7.38
12527664,2006-02-11,8622,27873,335702,6.39
13115905,2000-12-14,8220,49615,993237,6.52
5002007,2023-11-15,7912,31568,921460,5.01
8859545,2013-09-14,3092,06959,775669,14.68
16552676,1993-11-21,4631,39980,175658,11.55
7456100,2007-12-23,4321,33628,90449,-4.92
5002008,2008-07-17,5814,18317,555811,12.44
6016866,2014-05-21,1721,43240,551912,0.41
10844041,2001-09-27,8531,32257,833189,13.74
15360539,2020-07-09,2899,11977,708439,-1.76
5002009,2019-01-26,7500,37175,695223,10.37
5002010,2004-11-02,1071,21867,586600,-1.64
7293172,2003-09-22,4719,12830,733209,6.02
9496320,2012-03-06,4631,40045,265291,-0.03
12627354,2004-02-21,9601,27436,211241,14.62
5002011,2012-01-28,4520,34472,183214,11.29
16280725,2001-12-30,2110,02761,934629,2.42
4679599,2022-12-07,1721,47215,611555,13.39
5002012,2006-10-29,9411,30487,983346,8.83
15863131,2006-06-16,4520,08979,769688,-1.25
5002013,2007-04-18,6910,19941,701653,1.55
5002014,2022-08-31,8230,36415,698754,11.2
10354460,2010-04-17,3320,02043,502471,-4.35
16351684,1994-06-09,5819,05652,540369,11.51
12443195,,6831,35651,748744,-4.71
15158216,2014-09-14,4690,11622,237613,-0.49
7501088,2023-04-30,1920,45294,842132,0.8
191918,2017-06-24,4741,15533,207670,11.21
5002015,1995-01-19,9329,48005,551140,3.34
5619658,2007-11-08,1721,18951,598128,-0.79
5002016,1998-06-01,3600,16044,770464,6.38
5002017,2010-12-30,4391,39451,588607,12.03
4644804,2007-05-18,4741,13171,477229,7.18
13711064,2009-03-22,1071,46138,876354,13.73
5504672,1997-07-01,5812,39082,117943,1.34
15308840,2013-11-06,4221,41255,411604,1.79
6120246,2003-12-18,7112,35125,636565,5.85
10931059,2013-10-18,8532,22959,500322,-2.01
14250935,2012-07-29,5630,19040,213663,1.78
10772642,2002-05-28,4646,52556,725194,6.0
7508684,2016-10-26,4646,33402,861051,12.3
5002018,2005-12-28,7712,08145,716970,8.63
11644912,2003-12-11,7111,35016,539912,1.3
16237465,2016-10-02,8292,38610,526559,-3.47
6884533,2023-06-16,4291,02532,193635,11.48
9004490,2021-05-29,4939,02207,167019,2.32
6164117,2011-10-21,8292,39999,400145,-1.99
5002019,2003-09-12,8560,19662,630575,7.05
11132312,2005-07-07,4941,12885,218664,3.0
5002020,2014-08-19,7022,44412,694387,3.53
11699407,2004-03-23,1071,40703,399272,6.19
14651479,1985-09-03,7740,24354,75154,-1.97
12880678,2000-07-12,6499,47538,761377,8.52
11459542,2014-06-17,1413,31390,206244,-4.82
7378365,2011-04-04,3030,49841,419066,6.49
5397316,2017-05-25,7219,06657,70745,4.2
